variant,test_month,train_mode,top_n,band_rule,min_train_bets,tracks,worst_band_train,worst_band_train_pnl,band_excluded,test_bets,test_pnl,test_max_dd
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2024-03,rolling_24m,3,exclude_worst_always,200,"Romford,Towcester,Yarmouth",10-12,395.31903707608103,10-12,1096,-59.143924860000006,-225.73786454
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2024-04,rolling_24m,3,exclude_worst_always,200,"Towcester,Romford,Yarmouth",10-12,607.9439194303873,10-12,872,11.60652128000001,-141.92808296
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2024-05,rolling_24m,3,exclude_worst_always,200,"Romford,Towcester,Yarmouth",10-12,506.0101025312964,10-12,986,17.925771099999977,-68.03519248
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2024-06,rolling_24m,3,exclude_worst_always,200,"Romford,Yarmouth,Towcester",10-12,358.71694842029126,10-12,1050,62.71546918,-205.41484386000002
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2024-07,rolling_24m,3,exclude_worst_always,200,"Romford,Towcester,Suffolk Downs",10-12,363.36847800130556,10-12,836,68.43631302000001,-91.66978006000001
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2024-08,rolling_24m,3,exclude_worst_always,200,"Romford,Suffolk Downs,Yarmouth",15-20,484.78274545719324,15-20,612,-62.458914499999985,-124.69923706
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2024-09,rolling_24m,3,exclude_worst_always,200,"Romford,Suffolk Downs,Swindon",15-20,98.85335147558098,15-20,620,-190.69163454,-283.16321116
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2024-10,rolling_24m,3,exclude_worst_always,200,"Romford,Suffolk Downs,Swindon",15-20,157.9633102121769,15-20,628,231.07153238000004,-50.58549371999999
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2024-11,rolling_24m,3,exclude_worst_always,200,"Romford,Nottingham,Swindon",15-20,303.4201443322968,15-20,966,-0.6812188800000101,-93.98709328
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2024-12,rolling_24m,3,exclude_worst_always,200,"Romford,Yarmouth,Swindon",15-20,325.0303370519436,15-20,828,0.9112141400000127,-65.76694361999999
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2025-01,rolling_24m,3,exclude_worst_always,200,"Romford,Swindon,Nottingham",15-20,333.2212274031101,15-20,896,171.39613848,-120.24201816000001
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2025-02,rolling_24m,3,exclude_worst_always,200,"Romford,Nottingham,Swindon",15-20,220.3859061318213,15-20,920,76.10018835999999,-141.24635784
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2025-03,rolling_24m,3,exclude_worst_always,200,"Romford,Nottingham,Swindon",15-20,-65.06378675999989,15-20,1056,-107.08426654000002,-195.44856382
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2025-04,rolling_24m,3,exclude_worst_always,200,"Romford,Nottingham,Swindon",15-20,176.9581222199999,15-20,1088,18.39685502000001,-130.93798726
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2025-05,rolling_24m,3,exclude_worst_always,200,"Romford,Swindon,Yarmouth",15-20,574.58065556,15-20,1050,223.77381158000003,-132.17793284
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2025-06,rolling_24m,3,exclude_worst_always,200,"Romford,Yarmouth,Towcester",10-12,513.40357354,10-12,972,286.19066384,-44.0
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2025-07,rolling_24m,3,exclude_worst_always,200,"Romford,Yarmouth,Towcester",10-12,380.19082112,10-12,1080,-121.65508354000002,-240.60349693999999
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2025-08,rolling_24m,3,exclude_worst_always,200,"Romford,Yarmouth,Hove",10-12,537.67649218,10-12,859,-142.41391180000002,-121.41391180000002
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2025-09,rolling_24m,3,exclude_worst_always,200,"Romford,Hove,Yarmouth",10-12,515.4108618599998,10-12,423,28.937807549999995,-51.0
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2025-10,rolling_24m,3,exclude_worst_always,200,"Romford,Hove,Yarmouth",10-12,497.32160422999993,10-12,424,-56.88488273000001,-88.71093103000001
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2025-11,rolling_24m,3,exclude_worst_always,200,"Romford,Sheffield,Hove",12-15,466.62320146999997,12-15,388,2.421507549999994,-50.55526216
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2025-12,rolling_24m,3,exclude_worst_always,200,"Romford,Sheffield,Hove",12-15,491.6118323600001,12-15,439,-16.28068860999999,-107.2471199
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2026-01,rolling_24m,3,exclude_worst_always,200,"Romford,Sheffield,Towcester",12-15,436.75687777999997,12-15,520,13.081737370000006,-118.6743746
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=200,2026-02,rolling_24m,3,exclude_worst_always,200,"Romford,Towcester,Sheffield",12-15,442.68340175000003,12-15,478,43.64860844999998,-43.0
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2022-01,rolling_24m,3,exclude_worst_always,500,"Harlow,Perry Barr,Swindon",12-15,504.2034909543381,12-15,1092,-132.1357567852407,-144.0040078155797
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2022-02,rolling_24m,3,exclude_worst_always,500,"Harlow,Swindon,Henlow",12-15,163.27798098041347,12-15,918,97.24113596593813,-121.7194244572334
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2022-03,rolling_24m,3,exclude_worst_always,500,"Harlow,Henlow,Perry Barr",12-15,643.1506700957038,12-15,918,52.82413972126781,-159.70853327671998
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2022-04,rolling_24m,3,exclude_worst_always,500,"Harlow,Swindon,Towcester",12-15,-120.74237452553882,12-15,1180,357.19828903314277,-114.0440832302955
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2022-05,rolling_24m,3,exclude_worst_always,500,"Harlow,Towcester,Swindon",12-15,60.266457994857035,12-15,1214,155.08016701111083,-127.01354530234502
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2022-06,rolling_24m,3,exclude_worst_always,500,"Harlow,Towcester,Swindon",12-15,107.11790520293152,12-15,1290,91.9674355521249,-149.9701836862421
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2022-07,rolling_24m,3,exclude_worst_always,500,"Harlow,Romford,Swindon",12-15,323.03321129536914,12-15,1396,55.22360340002257,-104.74830655344874
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2022-08,rolling_24m,3,exclude_worst_always,500,"Harlow,Romford,Towcester",12-15,379.18443901700334,12-15,1166,114.60259468530444,-231.65130865378322
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2022-09,rolling_24m,3,exclude_worst_always,500,"Harlow,Romford,Perry Barr",12-15,639.3807552495869,12-15,1038,94.85792013977172,-70.92085417103652
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2022-10,rolling_24m,3,exclude_worst_always,500,"Harlow,Perry Barr,Towcester",12-15,784.6376260576623,12-15,1080,115.41928151693993,-71.607434574223
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2022-11,rolling_24m,3,exclude_worst_always,500,"Harlow,Towcester,Romford",12-15,608.6239044504488,12-15,1254,333.5758841397232,-63.0
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2022-12,rolling_24m,3,exclude_worst_always,500,"Harlow,Towcester,Romford",12-15,669.2197179838099,12-15,1024,137.35067242616543,-130.64244106
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2023-01,rolling_24m,3,exclude_worst_always,500,"Harlow,Towcester,Romford",12-15,685.125316107231,12-15,1224,-87.54482718057979,-145.72733810170902
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2023-02,rolling_24m,3,exclude_worst_always,500,"Harlow,Towcester,Romford",12-15,652.5202135508457,12-15,1076,352.7093396816914,-105.56630827963207
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2023-03,rolling_24m,3,exclude_worst_always,500,"Harlow,Towcester,Perry Barr",12-15,975.982130214037,12-15,1050,60.48702473999998,-83.78723096000002
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2023-04,rolling_24m,3,exclude_worst_always,500,"Harlow,Towcester,Monmore",12-15,449.68968024834624,12-15,1398,104.57532302,-126.31260636000002
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2023-05,rolling_24m,3,exclude_worst_always,500,"Harlow,Towcester,Monmore",12-15,494.9328085949306,12-15,1506,95.51983822000003,-122.73230114
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2023-06,rolling_24m,3,exclude_worst_always,500,"Towcester,Harlow,Monmore",12-15,230.10016968236567,12-15,1434,-250.53913298000003,-328.53067992
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2023-07,rolling_24m,3,exclude_worst_always,500,"Towcester,Harlow,Romford",12-15,308.96393862038803,12-15,1226,-66.99410313999999,-173.73472236000003
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2023-08,rolling_24m,3,exclude_worst_always,500,"Towcester,Harlow,Romford",12-15,679.6886822797716,12-15,1018,-39.19933664,-101.67082883999997
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2023-09,rolling_24m,3,exclude_worst_always,500,"Towcester,Romford,Harlow",12-15,592.5649902654253,12-15,988,-96.79936975999999,-136.2380269
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2023-10,rolling_24m,3,exclude_worst_always,500,"Romford,Towcester,Harlow",10-12,957.6671432611765,10-12,952,141.8799077,-126.46241346
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2023-11,rolling_24m,3,exclude_worst_always,500,"Towcester,Romford,Harlow",10-12,887.4012446403394,10-12,954,228.37332859999998,-83.43166336
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2023-12,rolling_24m,3,exclude_worst_always,500,"Romford,Harlow,Towcester",10-12,970.1296316845064,10-12,972,-332.90283032,-350.58026982
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2024-01,rolling_24m,3,exclude_worst_always,500,"Towcester,Harlow,Yarmouth",10-12,652.5286114428978,10-12,906,-137.77782556,-146.45526311999998
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2024-02,rolling_24m,3,exclude_worst_always,500,"Towcester,Yarmouth,Harlow",10-12,588.3725320349215,10-12,872,-83.26338778,-169.78582103999997
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2024-03,rolling_24m,3,exclude_worst_always,500,"Romford,Towcester,Yarmouth",10-12,395.31903707608103,10-12,1096,-59.143924860000006,-225.73786454
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2024-04,rolling_24m,3,exclude_worst_always,500,"Towcester,Romford,Yarmouth",10-12,607.9439194303873,10-12,872,11.60652128000001,-141.92808296
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2024-05,rolling_24m,3,exclude_worst_always,500,"Romford,Towcester,Yarmouth",10-12,506.0101025312964,10-12,986,17.925771099999977,-68.03519248
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2024-06,rolling_24m,3,exclude_worst_always,500,"Romford,Yarmouth,Towcester",10-12,358.71694842029126,10-12,1050,62.71546918,-205.41484386000002
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2024-07,rolling_24m,3,exclude_worst_always,500,"Romford,Towcester,Suffolk Downs",10-12,363.36847800130556,10-12,836,68.43631302000001,-91.66978006000001
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2024-08,rolling_24m,3,exclude_worst_always,500,"Romford,Suffolk Downs,Yarmouth",15-20,484.78274545719324,15-20,612,-62.458914499999985,-124.69923706
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2024-09,rolling_24m,3,exclude_worst_always,500,"Romford,Suffolk Downs,Swindon",15-20,98.85335147558098,15-20,620,-190.69163454,-283.16321116
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2024-10,rolling_24m,3,exclude_worst_always,500,"Romford,Suffolk Downs,Swindon",15-20,157.9633102121769,15-20,628,231.07153238000004,-50.58549371999999
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2024-11,rolling_24m,3,exclude_worst_always,500,"Romford,Nottingham,Swindon",15-20,303.4201443322968,15-20,966,-0.6812188800000101,-93.98709328
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2024-12,rolling_24m,3,exclude_worst_always,500,"Romford,Yarmouth,Swindon",15-20,325.0303370519436,15-20,828,0.9112141400000127,-65.76694361999999
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2025-01,rolling_24m,3,exclude_worst_always,500,"Romford,Swindon,Nottingham",15-20,333.2212274031101,15-20,896,171.39613848,-120.24201816000001
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2025-02,rolling_24m,3,exclude_worst_always,500,"Romford,Nottingham,Swindon",15-20,220.3859061318213,15-20,920,76.10018835999999,-141.24635784
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2025-03,rolling_24m,3,exclude_worst_always,500,"Romford,Nottingham,Swindon",15-20,-65.06378675999989,15-20,1056,-107.08426654000002,-195.44856382
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2025-04,rolling_24m,3,exclude_worst_always,500,"Romford,Nottingham,Swindon",15-20,176.9581222199999,15-20,1088,18.39685502000001,-130.93798726
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2025-05,rolling_24m,3,exclude_worst_always,500,"Romford,Swindon,Yarmouth",15-20,574.58065556,15-20,1050,223.77381158000003,-132.17793284
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2025-06,rolling_24m,3,exclude_worst_always,500,"Romford,Yarmouth,Towcester",10-12,513.40357354,10-12,972,286.19066384,-44.0
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2025-07,rolling_24m,3,exclude_worst_always,500,"Romford,Yarmouth,Towcester",10-12,380.19082112,10-12,1080,-121.65508354000002,-240.60349693999999
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2025-08,rolling_24m,3,exclude_worst_always,500,"Romford,Yarmouth,Hove",10-12,537.67649218,10-12,859,-142.41391180000002,-121.41391180000002
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2025-09,rolling_24m,3,exclude_worst_always,500,"Romford,Hove,Yarmouth",10-12,515.4108618599998,10-12,423,28.937807549999995,-51.0
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2025-10,rolling_24m,3,exclude_worst_always,500,"Romford,Hove,Yarmouth",10-12,497.32160422999993,10-12,424,-56.88488273000001,-88.71093103000001
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2025-11,rolling_24m,3,exclude_worst_always,500,"Romford,Sheffield,Hove",12-15,466.62320146999997,12-15,388,2.421507549999994,-50.55526216
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2025-12,rolling_24m,3,exclude_worst_always,500,"Romford,Sheffield,Hove",12-15,491.6118323600001,12-15,439,-16.28068860999999,-107.2471199
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2026-01,rolling_24m,3,exclude_worst_always,500,"Romford,Sheffield,Towcester",12-15,436.75687777999997,12-15,520,13.081737370000006,-118.6743746
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=500,2026-02,rolling_24m,3,exclude_worst_always,500,"Romford,Towcester,Sheffield",12-15,442.68340175000003,12-15,478,43.64860844999998,-43.0
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=1000,2022-01,rolling_24m,3,exclude_worst_always,1000,"Harlow,Perry Barr,Swindon",12-15,504.2034909543381,12-15,1092,-132.1357567852407,-144.0040078155797
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=1000,2022-02,rolling_24m,3,exclude_worst_always,1000,"Harlow,Swindon,Henlow",12-15,163.27798098041347,12-15,918,97.24113596593813,-121.7194244572334
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=1000,2022-03,rolling_24m,3,exclude_worst_always,1000,"Harlow,Henlow,Perry Barr",12-15,643.1506700957038,12-15,918,52.82413972126781,-159.70853327671998
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=1000,2022-04,rolling_24m,3,exclude_worst_always,1000,"Harlow,Swindon,Towcester",12-15,-120.74237452553882,12-15,1180,357.19828903314277,-114.0440832302955
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=1000,2022-05,rolling_24m,3,exclude_worst_always,1000,"Harlow,Towcester,Swindon",12-15,60.266457994857035,12-15,1214,155.08016701111083,-127.01354530234502
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=1000,2022-06,rolling_24m,3,exclude_worst_always,1000,"Harlow,Towcester,Swindon",12-15,107.11790520293152,12-15,1290,91.9674355521249,-149.9701836862421
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=1000,2022-07,rolling_24m,3,exclude_worst_always,1000,"Harlow,Romford,Swindon",12-15,323.03321129536914,12-15,1396,55.22360340002257,-104.74830655344874
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=1000,2022-08,rolling_24m,3,exclude_worst_always,1000,"Harlow,Romford,Towcester",12-15,379.18443901700334,12-15,1166,114.60259468530444,-231.65130865378322
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=1000,2022-09,rolling_24m,3,exclude_worst_always,1000,"Harlow,Romford,Perry Barr",12-15,639.3807552495869,12-15,1038,94.85792013977172,-70.92085417103652
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=1000,2022-10,rolling_24m,3,exclude_worst_always,1000,"Harlow,Perry Barr,Towcester",12-15,784.6376260576623,12-15,1080,115.41928151693993,-71.607434574223
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=1000,2022-11,rolling_24m,3,exclude_worst_always,1000,"Harlow,Towcester,Romford",12-15,608.6239044504488,12-15,1254,333.5758841397232,-63.0
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=1000,2022-12,rolling_24m,3,exclude_worst_always,1000,"Harlow,Towcester,Romford",12-15,669.2197179838099,12-15,1024,137.35067242616543,-130.64244106
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=1000,2023-01,rolling_24m,3,exclude_worst_always,1000,"Harlow,Towcester,Romford",12-15,685.125316107231,12-15,1224,-87.54482718057979,-145.72733810170902
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=1000,2023-02,rolling_24m,3,exclude_worst_always,1000,"Harlow,Towcester,Romford",12-15,652.5202135508457,12-15,1076,352.7093396816914,-105.56630827963207
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=1000,2023-03,rolling_24m,3,exclude_worst_always,1000,"Harlow,Towcester,Perry Barr",12-15,975.982130214037,12-15,1050,60.48702473999998,-83.78723096000002
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=1000,2023-04,rolling_24m,3,exclude_worst_always,1000,"Harlow,Towcester,Monmore",12-15,449.68968024834624,12-15,1398,104.57532302,-126.31260636000002
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=1000,2023-05,rolling_24m,3,exclude_worst_always,1000,"Harlow,Towcester,Monmore",12-15,494.9328085949306,12-15,1506,95.51983822000003,-122.73230114
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=1000,2023-06,rolling_24m,3,exclude_worst_always,1000,"Towcester,Harlow,Monmore",12-15,230.10016968236567,12-15,1434,-250.53913298000003,-328.53067992
mode=rolling_24m|topN=3|band=exclude_worst_always|minbets=1000,2023-07,rolling_24m,3,exclude_worst_always,1000,"Towcester,Harlow,Romford",12-15,308.96393862038803,12-15,1226,-66.99410313999999,-173.73472236000003
